#hr_timer_export=1
#exported_at=2026-02-23T18:08:20.244Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=mixed
#rounds=8
#work_s=180
#rest_s=60
#prep_s=60
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
705,Work,2,24,152
706,Work,2,23,152
707,Work,2,22,152
708,Work,2,21,152
709,Work,2,20,152
710,Work,2,19,153
711,Work,2,18,153
712,Work,2,17,153
713,Work,2,16,153
714,Work,2,15,154
715,Work,2,14,154
716,Work,2,13,154
717,Work,2,12,154
718,Work,2,11,154
719,Work,2,10,154
720,Work,2,9,155
721,Work,2,8,155
722,Work,2,7,155
723,Work,2,6,155
724,Work,2,5,156
725,Work,2,4,156
726,Work,2,3,156
727,Work,2,2,156
728,Work,2,1,156
729,Rest,3,60,156
730,Rest,3,59,156
731,Rest,3,58,156
732,Rest,3,57,157
733,Rest,3,56,157
734,Rest,3,55,158
735,Rest,3,54,158
736,Rest,3,53,158
737,Rest,3,52,157
738,Rest,3,51,157
739,Rest,3,50,156
740,Rest,3,49,154
741,Rest,3,47,152
742,Rest,3,47,149
743,Rest,3,46,146
744,Rest,3,45,146
745,Rest,3,44,144
746,Rest,3,43,143
747,Rest,3,42,142
748,Rest,3,41,142
749,Rest,3,40,142
750,Rest,3,39,142
751,Rest,3,38,141
752,Rest,3,37,141
753,Rest,3,36,141
754,Rest,3,35,140
755,Rest,3,34,138
756,Rest,3,33,138
757,Rest,3,32,137
758,Rest,3,31,136
759,Rest,3,30,134
760,Rest,3,29,134
761,Rest,3,28,135
762,Rest,3,27,134
763,Rest,3,26,134
764,Rest,3,25,134
765,Rest,3,24,133
766,Rest,3,23,131
767,Rest,3,22,131
768,Rest,3,21,130
769,Rest,3,20,128
770,Rest,3,19,126
771,Rest,3,18,125
772,Rest,3,17,125
773,Rest,3,16,123
774,Rest,3,15,121
775,Rest,3,14,118
776,Rest,3,13,113
777,Rest,3,12,109
778,Rest,3,11,109
779,Rest,3,10,106
780,Rest,3,9,104
781,Rest,3,8,101
782,Rest,3,7,101
783,Rest,3,6,103
784,Rest,3,5,108
785,Rest,3,4,108
786,Rest,3,3,113
787,Rest,3,2,113
788,Rest,3,1,113
789,Work,3,180,111
790,Work,3,179,111
791,Work,3,178,105
792,Work,3,177,100
793,Work,3,175,100
794,Work,3,175,100
795,Work,3,174,100
796,Work,3,173,106
797,Work,3,172,113
798,Work,3,170,113
799,Work,3,169,116
800,Work,3,168,117
801,Work,3,168,117
802,Work,3,166,117
803,Work,3,166,116
804,Work,3,164,116
805,Work,3,163,116
806,Work,3,162,117
807,Work,3,161,118
808,Work,3,160,118
809,Work,3,159,118
810,Work,3,158,119
811,Work,3,157,120
812,Work,3,156,122
813,Work,3,155,122
814,Work,3,154,124
815,Work,3,153,125
816,Work,3,152,125
817,Work,3,151,126
818,Work,3,150,127
819,Work,3,149,128
820,Work,3,148,128
821,Work,3,147,130
822,Work,3,146,131
823,Work,3,145,132
824,Work,3,144,132
825,Work,3,143,133
826,Work,3,142,135
827,Work,3,141,137
828,Work,3,140,137
829,Work,3,139,139
830,Work,3,138,141
831,Work,3,137,142
832,Work,3,136,144
833,Work,3,135,145
834,Work,3,134,145
835,Work,3,133,145
836,Work,3,132,146
837,Work,3,131,146
838,Work,3,130,147
839,Work,3,129,147
840,Work,3,128,147
841,Work,3,127,148
842,Work,3,126,149
843,Work,3,125,149
844,Work,3,124,150
845,Work,3,123,150
846,Work,3,122,150
847,Work,3,121,151
848,Work,3,120,151
849,Work,3,119,152
850,Work,3,118,152
851,Work,3,117,151
852,Work,3,116,151
853,Work,3,115,151
854,Work,3,114,151
855,Work,3,113,152
856,Work,3,112,152
857,Work,3,111,152
858,Work,3,110,152
859,Work,3,109,153
860,Work,3,108,153
861,Work,3,107,153
862,Work,3,106,154
863,Work,3,105,155
864,Work,3,104,156
865,Work,3,103,157
866,Work,3,102,157
867,Work,3,101,157
868,Work,3,100,158
869,Work,3,99,157
870,Work,3,98,157
871,Work,3,97,157
872,Work,3,96,157
873,Work,3,95,157
874,Work,3,94,157
875,Work,3,93,157
876,Work,3,92,157
877,Work,3,91,157
878,Work,3,90,158
879,Work,3,89,158
880,Work,3,88,159
881,Work,3,87,158
882,Work,3,86,158
883,Work,3,85,158
884,Work,3,84,158
885,Work,3,83,158
886,Work,3,82,158
887,Work,3,81,157
888,Work,3,80,158
889,Work,3,79,158
890,Work,3,78,158
891,Work,3,77,158
892,Work,3,76,157
893,Work,3,75,157
894,Work,3,74,157
895,Work,3,73,158
896,Work,3,72,158
897,Work,3,71,159
898,Work,3,70,159
899,Work,3,69,159
900,Work,3,68,159
901,Work,3,67,159
902,Work,3,66,160
903,Work,3,65,160
904,Work,3,64,160
905,Work,3,63,160
906,Work,3,62,160
907,Work,3,61,161
908,Work,3,60,161
909,Work,3,59,161
910,Work,3,58,161
911,Work,3,57,162
912,Work,3,56,163
913,Work,3,55,163
914,Work,3,54,164
915,Work,3,53,165
916,Work,3,52,165
917,Work,3,51,166
918,Work,3,50,167
919,Work,3,49,168
920,Work,3,48,168
921,Work,3,47,168
922,Work,3,46,168
923,Work,3,45,168
924,Work,3,44,168
925,Work,3,43,168
926,Work,3,42,168
927,Work,3,41,168
928,Work,3,40,168
929,Work,3,39,169
930,Work,3,38,169
931,Work,3,37,169
932,Work,3,36,169
933,Work,3,35,169
934,Work,3,34,169
935,Work,3,33,169
936,Work,3,32,169
937,Work,3,31,169
938,Work,3,30,169
939,Work,3,29,168
940,Work,3,28,169
941,Work,3,27,169
942,Work,3,26,169
943,Work,3,25,168
944,Work,3,24,169
945,Work,3,23,168
946,Work,3,22,168
947,Work,3,21,168
948,Work,3,20,167
949,Work,3,19,167
950,Work,3,18,167
951,Work,3,17,167
952,Work,3,16,167
953,Work,3,15,167
954,Work,3,14,167
955,Work,3,13,167
956,Work,3,12,166
957,Work,3,11,167
958,Work,3,10,167
959,Work,3,9,167
960,Work,3,8,167
961,Work,3,7,167
962,Work,3,6,167
963,Work,3,5,167
964,Work,3,4,167
965,Work,3,3,167
966,Work,3,2,167
967,Work,3,1,167
968,Work,3,0,167
